NTACode,NTAName,NTA Latitude,NTA Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
BK61,Crown Heights North,40.67497049,-73.93584601,Almah Coffee,40.675853,-73.93031,Coffee Shop
BK61,Crown Heights North,40.67497049,-73.93584601,Key Food,40.672891,-73.936008,Grocery Store
BK61,Crown Heights North,40.67497049,-73.93584601,Key Fresh & Natural,40.67713547,-73.93360138,Grocery Store
BK61,Crown Heights North,40.67497049,-73.93584601,Action Beer Distributor,40.677174,-73.935591,Liquor Store
BK61,Crown Heights North,40.67497049,-73.93584601,Shell,40.67731598,-73.93276902,Gas Station
BK61,Crown Heights North,40.67497049,-73.93584601,Aaron's,40.6769784,-73.93356742,Furniture / Home Store
BK61,Crown Heights North,40.67497049,-73.93584601,key food,40.67723619,-73.93387819,Fruit & Vegetable Store
BK61,Crown Heights North,40.67497049,-73.93584601,El Cano Deli Grocery,40.673598,-73.93923,Deli / Bodega
BK61,Crown Heights North,40.67497049,-73.93584601,Band Spaces Crown Heights,40.67690277,-73.93288422,Recording Studio
BK61,Crown Heights North,40.67497049,-73.93584601,Family Grocery,40.673,-73.939201,Deli / Bodega
BK61,Crown Heights North,40.67497049,-73.93584601,Nowhere Studios,40.6776868,-73.93907691,Music Venue
BK61,Crown Heights North,40.67497049,-73.93584601,Something Special Florist & Gift Baskets,40.678442,-73.937365,Flower Shop
BK61,Crown Heights North,40.67497049,-73.93584601,China Garden,40.67457254,-73.93057429,Chinese Restaurant
BK61,Crown Heights North,40.67497049,-73.93584601,V.I.M. Jeans & Sneaker Store,40.67082345,-73.9363983,Clothing Store
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Brooklyn Bridge Bistro And Winebar,40.696594,-73.988312,Bistro
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Krank Brooklyn,40.69717885,-73.98232065,Gym / Fitness Center
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Bridge Park,40.70077223,-73.98649335,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,McLaughlin Park,40.69638956,-73.98649517,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Shadowbox BK,40.70071452,-73.98806776,Boxing Gym
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Hampton Inn by Hilton,40.6957059,-73.9840201,Hotel
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Yoga Vida,40.7008788,-73.98797866,Yoga Studio
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,SoulOutside at One MetroTech Center,40.694395,-73.986137,Outdoor Gym
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Pollo d'Oro,40.69482273,-73.98337285,Peruvian Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Cadman Plaza Park,40.69768945,-73.99068832,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Urban Uncorked,40.69491212,-73.98372449,Wine Shop
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Concord Village Gym,40.69826242,-73.98850957,Gym
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Walt Whitman Park,40.69834018,-73.99030209,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,BKLYN Air,40.69504819,-73.98315974,Residential Building (Apartment / Condo)
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Myrtle Promenade,40.69366604,-73.98602105,Plaza
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Randolph Beer,40.70054204,-73.9877691,Bar
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Bluestone Lane,40.70088001,-73.98805976,Café
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Five Guys,40.69357143,-73.98594698,Burger Joint
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Forno Rosso,40.69443698,-73.98344175,Pizza Place
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,New York Marriott at the Brooklyn Bridge,40.693705,-73.9885647,Hotel
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Gold Street Market,40.69659737,-73.98329171,Deli / Bodega
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Brooklyn Gold 257 Gym,40.69684083,-73.98239649,Gym
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Pret A Manger,40.693555,-73.985378,French Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Cadman Plaza Christopher Columbus Monument,40.69966298,-73.99057559,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Amarachi,40.69806822,-73.98545051,African Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Bernard Weinberg Triangle,40.69627633,-73.98490762,Plaza
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Starbucks,40.69471356,-73.98331701,Coffee Shop
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Garden Nails & Spa,40.69469578,-73.98343538,Spa
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Avalon Fort Greene - Lawn,40.69411739,-73.98263692,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Ponti Rossi,40.69395555,-73.98304024,Food Truck
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Park Plaza Restaurant,40.69779079,-73.99168195,Diner
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Cadman Plaza West,40.69617648,-73.99120331,Plaza
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Bigeye Sushi,40.693227,-73.985739,Sushi Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,"Verizon Authorized Retailer, TCC",40.6937441,-73.9874765,Mobile Phone Shop
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Hale & Hearty,40.69333494,-73.98625492,Soup Place
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Chipotle Mexican Grill,40.69359155,-73.98638792,Mexican Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Concord Market,40.6965238,-73.9873499,Grocery Store
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Beer Garden Dazzler Brooklyn Hotel,40.69667389,-73.98427843,Beer Garden
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,My Sweet and Only,40.696561,-73.984378,Coffee Shop
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Salt Brick Tavern,40.69590877,-73.98383457,New American Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Taco Dumbo,40.7006771,-73.98835068,Mexican Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Brooklyn Plaza,40.69935291,-73.98660421,Plaza
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Two Twenty Sports Bar at Park Plaza Diner,40.69785507,-73.99147677,Bar
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Golconda Park,40.69724207,-73.98290992,Park
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,BNY High Street Shuttle Stop,40.699901,-73.987467,Bus Stop
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Mulberry & Vine,40.70072434,-73.9885226,American Restaurant
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Arts And Craft,40.69581549,-73.9823458,Arts & Crafts Store
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Citi Bike Station,40.69986937,-73.98271933,Bike Rental / Bike Share
BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,40.69733653,-73.98635507,Toy Factory Gym,40.69456973,-73.98250978,Gym
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61321006,-73.90207936,Mill Basin Docks,40.61488704,-73.90269846,Harbor / Marina
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61321006,-73.90207936,Di Meglio Marina,40.61209662,-73.90197502,Harbor / Marina
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61321006,-73.90207936,69th Street Gym,40.614644,-73.904911,Gym
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61321006,-73.90207936,69th Street Grill,40.615858,-73.902707,Snack Place
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,40.61321006,-73.90207936,Dice,40.61203801,-73.89824872,Moroccan Restaurant
BX49,Pelham Parkway,40.85436127,-73.85320762,Enzo's,40.85423231,-73.85436243,Italian Restaurant
BX49,Pelham Parkway,40.85436127,-73.85320762,New Song's Nails,40.852926,-73.853755,Cosmetics Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,Peach Wave,40.85605142,-73.85570607,Frozen Yogurt Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,Kiraku Hibachi & Sushi,40.85335601,-73.85362862,Sushi Restaurant
BX49,Pelham Parkway,40.85436127,-73.85320762,Sorrento Pizzeria,40.85438867,-73.85451988,Pizza Place
BX49,Pelham Parkway,40.85436127,-73.85320762,Mr. Q's Chinese Restaurant,40.85579022,-73.85545501,Chinese Restaurant
BX49,Pelham Parkway,40.85436127,-73.85320762,Ann Clair's Salumeria,40.85004616,-73.85179635,Deli / Bodega
BX49,Pelham Parkway,40.85436127,-73.85320762,Liberty Donut & Coffee Shop,40.85533922,-73.85533282,Coffee Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,Carvel Ice Cream,40.855022,-73.855469,Ice Cream Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,G&R Italian Deli,40.85293377,-73.85336176,Sandwich Place
BX49,Pelham Parkway,40.85436127,-73.85320762,Dunkin',40.85638281,-73.85615916,Donut Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,CVS pharmacy,40.8528872,-73.85304055,Pharmacy
BX49,Pelham Parkway,40.85436127,-73.85320762,Walgreens,40.8507673,-73.8513165,Pharmacy
BX49,Pelham Parkway,40.85436127,-73.85320762,SUBWAY,40.854441,-73.855065,Sandwich Place
BX49,Pelham Parkway,40.85436127,-73.85320762,Capital One Bank,40.8531195,-73.8539026,Bank
BX49,Pelham Parkway,40.85436127,-73.85320762,TD Bank,40.85220768,-73.85248214,Bank
BX49,Pelham Parkway,40.85436127,-73.85320762,Pasta Pasta,40.85478806,-73.85492881,Italian Restaurant
BX49,Pelham Parkway,40.85436127,-73.85320762,Shell,40.8557372,-73.85518217,Gas Station
BX49,Pelham Parkway,40.85436127,-73.85320762,Williamsbridge Wines & Liqour,40.854441,-73.855065,Liquor Store
BX49,Pelham Parkway,40.85436127,-73.85320762,Champion Home Remodeling,40.85491873,-73.85228015,Home Service
BX49,Pelham Parkway,40.85436127,-73.85320762,Fanara Variety,40.8554306,-73.8557663,Deli / Bodega
BX49,Pelham Parkway,40.85436127,-73.85320762,Fresh Tortillas (Tex-Mex Express) & Japanese Restaurant,40.85600511,-73.85568982,Food
BX49,Pelham Parkway,40.85436127,-73.85320762,D&G Deli & Rotisserie,40.85622855,-73.85581332,Café
BX49,Pelham Parkway,40.85436127,-73.85320762,Enzo's Culinary Corner,40.85297,-73.856536,Deli / Bodega
BX49,Pelham Parkway,40.85436127,-73.85320762,Milano Italian Delicatessen,40.85647202,-73.85626221,Deli / Bodega
BX49,Pelham Parkway,40.85436127,-73.85320762,Bema Nail,40.8513372,-73.85194251,Cosmetics Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,Williamsbridge Gourmet Deli,40.85695845,-73.85630141,Deli / Bodega
BX49,Pelham Parkway,40.85436127,-73.85320762,Dr. Slamowits - Opthamology,40.85723877,-73.8504715,Eye Doctor
BX49,Pelham Parkway,40.85436127,-73.85320762,Bx8 Williamsbridge Road and Morris Park Ave.,40.85051842,-73.85157557,Bus Line
BX49,Pelham Parkway,40.85436127,-73.85320762,Uncle Louie G's Italian Ices and Ice Cream,40.85047707,-73.85158896,Ice Cream Shop
BX49,Pelham Parkway,40.85436127,-73.85320762,Anthony & Sal's Catering Pizza Express,40.8503938,-73.851825,Pizza Place
BX49,Pelham Parkway,40.85436127,-73.85320762,MTA Bus - Bx8,40.85775844,-73.85654549,Bus Station
BX49,Pelham Parkway,40.85436127,-73.85320762,MTA BXM10,40.85024693,-73.85171598,Bus Station
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Red Hook Tavern,40.677836,-74.012036,Bar
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Baked,40.67695856,-74.01332713,Bakery
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Somtum Der,40.67707,-74.013306,Thai Restaurant
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Dolce Brooklyn,40.67867941,-74.01138846,Ice Cream Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Coffey Park,40.67764381,-74.00858402,Park
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Sixpoint Brewery,40.67383534,-74.01186564,Brewery
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Dry Dock Wine & Spirits,40.67574252,-74.01480507,Wine Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,San Pedro Inn,40.67901532,-74.01106038,Bar
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Brooklyn Ice House,40.67907998,-74.01090321,Dive Bar
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Court Street Grocers Hero Shop,40.67851709,-74.01319327,Sandwich Place
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Pioneer Works,40.67929043,-74.01211154,Event Space
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Erie Basin,40.676834,-74.013822,Antique Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Added Value Farm,40.6728512,-74.010216,Farm
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Red Hook Lobster Pound,40.67975177,-74.0102289,Seafood Restaurant
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,The Black Flamingo,40.67910795,-74.01078024,Café
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Ample Hills Creamery,40.67495916,-74.01552619,Ice Cream Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Chelsea Garden Center,40.67499357,-74.01579895,Flower Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Hometown Bar-B-Que,40.67489886,-74.01617536,BBQ Joint
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Record Shop,40.6775999,-74.01262618,Record Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Cacao Prieto,40.6772894,-74.01533258,Distillery
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Saipua,40.67596824,-74.01508384,Flower Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Red Hook Community Farm,40.67265569,-74.00989182,Farm
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,The Keg & Lantern Brewing Company,40.67551,-74.015746,Brewery
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Hot Bagels,40.67795669,-74.01219043,Bagel Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Foxy & Winston,40.67660446,-74.01379675,Gift Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,WOODEN SLEEPERS,40.675842,-74.014306,Clothing Store
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Red Hook Labs,40.67998265,-74.01061086,Art Gallery
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Marks Pizza,40.67886052,-74.01115833,Pizza Place
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Rocky Sullivan's,40.67317,-74.012255,Pub
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Erie Basin Park,40.67204227,-74.01298476,Park
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,botta di vino,40.6769905,-74.01329912,Wine Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Kevin's,40.67920166,-74.01071596,Seafood Restaurant
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Reed Park,40.67549253,-74.01633874,Seafood Restaurant
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Red Hook coffee shop,40.677904,-74.011993,Coffee Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Kentler International Drawing Space,40.676942,-74.012993,Art Gallery
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,IKEA,40.6720278,-74.01119755,Furniture / Home Store
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,F&M Bagels,40.67629123,-74.0141405,Bagel Shop
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Pioneer Books,40.67901392,-74.01099376,Bookstore
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,IKEA Bistro,40.67207063,-74.01119289,Snack Place
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,CTown Supermarkets,40.6755867,-74.0049362,Supermarket
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Columbia Deli,40.6771619,-74.00639714,Deli / Bodega
BK33,Carroll Gardens-Columbia Street-Red Hook,40.67594378,-74.01045249,Kennedy Fried Chicken,40.67610168,-74.0047226,Fried Chicken Joint
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Martha's Country Bakery,40.76342159,-73.77097077,Bakery
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,You Garden Xiao Long Bao,40.763364,-73.770664,Shanghai Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Press 195,40.7639473,-73.7708808,Bar
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Masala Box,40.76267414,-73.77068225,Indian Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Chicken Lovers,40.76068192,-73.76723637,BBQ Joint
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Uncle Jack's Steakhouse,40.76428061,-73.77133235,Steakhouse
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Erawan Thai Cuisine,40.76179659,-73.77004981,Thai Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,VI Pizza,40.76144601,-73.77007024,Pizza Place
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Nippon Cha,40.76440832,-73.77146121,Noodle House
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Red Mango,40.762027,-73.770036,Frozen Yogurt Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Krave It,40.76382993,-73.77100996,American Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Taverna Kyclades,40.76452178,-73.77152164,Greek Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Sol Bar & Grill,40.76393191,-73.77098188,Latin American Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Harry's Habana Hut,40.7636746,-73.77055428,Smoke Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,The French Workshop,40.76540402,-73.77186135,Bakery
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Orangetheory Fitness,40.76297696,-73.77067877,Gym / Fitness Center
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Vitality Yoga,40.76286586,-73.77051352,Yoga Studio
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Papazzio Restaurant,40.76432284,-73.77143715,Italian Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,One Station Plaza,40.76342829,-73.7714859,Beer Garden
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Bareburger,40.76174092,-73.77033104,Burger Joint
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Avli Little Greek Tavern,40.76572865,-73.7719722,Greek Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Sangarita's Tapas Wine,40.76415485,-73.77153221,Spanish Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Starbucks,40.76086,-73.76647,Coffee Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Mickey's Place,40.76369642,-73.77105665,Sushi Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Aperitif,40.76556397,-73.77132911,Bistro
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,CoCo Fresh Tea & Juice,40.75928339,-73.7688474,Tea Room
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Fino Wine & Tapas,40.7649521,-73.771557,Wine Bar
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Top Bagel,40.76368114,-73.77119578,Bagel Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,B & B Beverage Distributors,40.76336842,-73.77285467,Liquor Store
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Kung Fu Tea,40.7620883,-73.7700101,Bubble Tea Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Ayna Agra Indian Restaurant,40.76547788,-73.7717366,Indian Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,BonChon Chicken,40.759313,-73.768428,Korean Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Fiamma 41,40.76370713,-73.76994887,Bar
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Bourbon Street Restaurant and Catering,40.76386324,-73.77123578,Cajun / Creole Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Rite Aid,40.7608576,-73.7698432,Pharmacy
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Bell Garden,40.7646904,-73.77124023,Chinese Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,White Castle,40.76050909,-73.76968408,Fast Food Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Donovan's Grill & Tavern,40.76366303,-73.77035373,Pub
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Ding Dong,40.76465432,-73.77155812,Korean Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,That's a Wrap,40.75885731,-73.76869642,Sandwich Place
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Cue Bar,40.75974236,-73.76934631,Pool Hall
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Pour House,40.76364905,-73.77143182,Bar
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,GNC,40.76241013,-73.77011955,Supplement Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,O2 Sot Tuk Keong Bayside,40.75891935,-73.76859316,Korean Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,T-Mobile,40.76092707,-73.76616329,Mobile Phone Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Thai 101,40.76487182,-73.77159488,Thai Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Brian Dempsey's,40.76442604,-73.77136942,Bar
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,European Wax Center,40.76545715,-73.77217865,Health & Beauty Service
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Pho Grand,40.765448,-73.772082,Vietnamese Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Jimmy's Trattoria,40.75850991,-73.76830257,Italian Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Pizza Hut,40.76085544,-73.76689076,Pizza Place
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,masalabox,40.76266959,-73.77068961,Indian Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Pho 32 & Shabu,40.75941527,-73.76891425,Asian Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,TD Bank,40.7606967,-73.7650362,Bank
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Mr. Wasabi,40.76193969,-73.77029887,Sushi Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Papa John's Pizza,40.76274363,-73.77049787,Pizza Place
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Walgreens,40.764838,-73.772152,Pharmacy
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,D'alessandro's Corner Grill,40.76431549,-73.77127869,American Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Caffé Bene,40.76545614,-73.77200211,Café
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Cinco De Mayo,40.76440084,-73.7714994,Mexican Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,CVS pharmacy,40.75993608,-73.76981988,Pharmacy
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Rite Aid,40.7647663,-73.7719225,Pharmacy
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Pâté,40.75912194,-73.76870791,Sandwich Place
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,MaggieMoo's Ice Cream and Treatery,40.76445,-73.771246,Ice Cream Shop
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Pelicana Chicken,40.760982,-73.76958,Fried Chicken Joint
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Modoo Chicken,40.76099544,-73.76506454,Korean Restaurant
QN46,Bayside-Bayside Hills,40.76293176,-73.76786376,Chase Bank,40.762834,-73.770953,Bank
